Dependents,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Gender_Male,Married_Yes,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban
-0.7088667562189882,-0.24740594775112407,0.2591956784092716,-0.019091401501325142,0.32933589012001435,0.41115400891590365,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
0.9099870917043756,-0.2927320534930283,0.12635082331292102,-0.2508312812825526,0.32933589012001435,0.41115400891590365,-2.0154045921608623,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,-0.47983821799560894,-0.5372363065808398,-0.8301809807356213,0.32933589012001435,0.41115400891590365,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.10056016774269366,-0.020775419041602947,-0.3180582243115611,0.21264847827990233,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
0.9099870917043756,-0.3924494861252176,-0.3142353507836086,-0.8301809807356213,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
-0.7088667562189882,-0.4707729968472281,0.08398064171144709,0.15471350833459546,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
-0.7088667562189882,-0.14170546916100343,1.2547356596469108,1.3134129072407328,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.10056016774269366,-0.7913192166539748,0.42549067687520686,-0.36670122117316634,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,2.3929119075428322,-0.7641144991046404,1.3618557789981647
0.9099870917043756,-0.41547514784210493,2.045114761551097,0.6761282378423572,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
0.10056016774269366,0.13025116529042194,0.8166980679023496,2.182437456420336,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
-0.7088667562189882,2.1572346140683787,-0.5372363065808398,0.9658030875688915,0.32933589012001435,0.41115400891590365,-2.0154045921608623,-1.3497551927885922,1.9058004805587896,2.3929119075428322,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,-0.09148414399897353,-0.2728208875641228,-0.19289631133724575,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.10056016774269366,0.3782756159101219,-0.5372363065808398,-1.2936607402980762,0.32933589012001435,0.41115400891590365,-2.0154045921608623,-1.3497551927885922,-0.524713898543459,2.3929119075428322,1.3087043907317044,-0.7342921441620198
0.9099870917043756,-0.6112839246471312,-0.01955551633726738,-0.3319402392059822,-2.2759904586811737,0.41115400891590365,0.49617828791777585,0.7408750900479969,1.9058004805587896,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.9099870917043756,-0.371418173060974,0.5777684724053161,-0.6216150889325166,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,2.3929119075428322,-0.7641144991046404,1.3618557789981647
-0.7088667562189882,-0.4834643064549613,0.11074075640711484,-0.22765729330442985,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.10056016774269366,0.5322030710096286,-0.5372363065808398,0.11995252636741134,-0.5391062261470483,-2.4321786442912616,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.10056016774269366,-0.3206529346300413,-0.5372363065808398,-0.48257116106378006,-1.4075483424141109,0.41115400891590365,0.49617828791777585,-1.3497551927885922,1.9058004805587896,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
2.5288409396277394,0.05664156956556947,-0.08358864793047233,-0.48257116106378006,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,2.3929119075428322,-0.7641144991046404,-0.7342921441620198
0.9099870917043756,-0.32210337001378225,-0.5372363065808398,-0.36670122117316634,0.32933589012001435,-2.4321786442912616,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
0.9099870917043756,-0.26245421485743625,-0.5372363065808398,-0.20448330532630712,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,1.9058004805587896,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,-0.08114979188981937,-0.5372363065808398,-0.13496134139193888,0.32933589012001435,-2.4321786442912616,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
-0.7088667562189882,-0.5277025856590598,0.20599402181193216,0.4559753520501912,0.32933589012001435,-2.4321786442912616,0.49617828791777585,0.7408750900479969,1.9058004805587896,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
-0.7088667562189882,-0.21277680296430926,-0.5372363065808398,-0.2508312812825526,0.32933589012001435,0.41115400891590365,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
-0.7088667562189882,-0.33805815923493254,-0.5372363065808398,-0.7027240468559461,-0.5391062261470483,0.41115400891590365,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,0.009502419593989076,-0.5372363065808398,0.3053444301923933,0.32933589012001435,0.41115400891590365,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
-0.7088667562189882,1.884552761925083,-0.5372363065808398,-1.003985890571542,0.32933589012001435,0.41115400891590365,-2.0154045921608623,-1.3497551927885922,-0.524713898543459,2.3929119075428322,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,-0.5860826098546325,-0.030386991333132895,-0.5289191370200256,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,-0.6348534996329214,-0.2056020280309574,-0.5057451490419028,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,1.9058004805587896,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.10056016774269366,-0.3306246778932602,-0.5372363065808398,-0.3435272331950436,0.32933589012001435,-2.4321786442912616,-2.0154045921608623,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.10056016774269366,5.16380586014037,-0.5372363065808398,1.3713478771860397,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,-0.5180934512417761,-0.5372363065808398,-0.9923988965824805,0.32933589012001435,0.41115400891590365,-2.0154045921608623,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
-0.7088667562189882,-0.5193625822025494,-0.5372363065808398,-0.8649419627028054,0.32933589012001435,0.41115400891590365,-2.0154045921608623,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
2.5288409396277394,-0.017874548274121077,0.02791182996814326,0.5254973159845594,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,2.3929119075428322,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,6.124900606291707,0.9759844649003718,-0.2508312812825526,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,2.3929119075428322,1.3087043907317044,-0.7342921441620198
0.10056016774269366,-0.5012321399057877,-0.5372363065808398,0.21264847827990233,0.32933589012001435,0.41115400891590365,-2.0154045921608623,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
0.9099870917043756,0.11520289818410973,-0.5372363065808398,0.7340632077876641,-1.4075483424141109,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,2.3929119075428322,1.3087043907317044,-0.7342921441620198
-0.7088667562189882,1.0481954587754663,-0.5372363065808398,-0.06543937745757064,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
-0.7088667562189882,-0.5012321399057877,0.07155630274560136,-0.2971792572387981,0.32933589012001435,-2.4321786442912616,0.49617828791777585,0.7408750900479969,1.9058004805587896,-0.41790088337470516,1.3087043907317044,-0.7342921441620198
0.10056016774269366,-0.41746949649474874,0.09576783508930074,-0.35511422718410496,-2.2759904586811737,-2.4321786442912616,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
0.10056016774269366,0.34183342689363083,-0.006175458989433508,-0.36670122117316634,-3.1444325749482362,-2.4321786442912616,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
-0.7088667562189882,-0.4676908216567786,0.10500644611518603,-0.36670122117316634,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
-0.7088667562189882,0.11520289818410973,-0.5372363065808398,-0.019091401501325142,0.32933589012001435,0.41115400891590365,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
-0.7088667562189882,-0.458988209354333,0.054353371869814954,-0.18130931734818437,0.32933589012001435,0.41115400891590365,0.49617828791777585,-1.3497551927885922,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,-0.7342921441620198
0.9099870917043756,-0.4009707940046956,-0.04026274794701028,-0.08861336543569338,0.32933589012001435,0.41115400891590365,0.49617828791777585,0.7408750900479969,-0.524713898543459,-0.41790088337470516,-0.7641144991046404,1.3618557789981647
2.5288409396277394,0.7238418460863997,-0.5372363065808398,1.7421316848360036,0.32933589012001435,0.41115400891590365,-2.0154045921608623,-1.3497551927885922,-0.524713898543459,2.3929119075428322,1.3087043907317044,-0.7342921441620198
